Production_ID,Partner_ID,Production_Month,Energy_Generated_kWh,Energy_Utilization_Percentage,Energy_Used_kWh,Energy_Supplied_kWh,Performance_Status,Month_Name,Month_Number,Year,Season_factor,Expected_Seasonal_Output
1404,117,01-12-2025,117,66,77,69,Normal,Dec,12,2025,0.6,120
1405,118,01-01-2025,123,72,89,55,Normal,Jan,1,2025,0.6,120
1406,118,01-02-2025,138,66,91,71,Normal,Feb,2,2025,0.7,140
1407,118,01-03-2025,157,88,138,24,Normal,Mar,3,2025,0.8,160
1408,118,01-04-2025,176,75,132,46,Normal,Apr,4,2025,0.9,180
1409,118,01-05-2025,209,86,180,28,High,May,5,2025,1,200
1410,118,01-06-2025,225,78,176,43,Normal,Jun,6,2025,1.1,220
1411,118,01-07-2025,229,76,174,44,Low,Jul,7,2025,1.2,240
1412,118,01-08-2025,213,82,175,33,Low,Aug,8,2025,1.1,220
1413,118,01-09-2025,194,85,165,32,Normal,Sep,9,2025,1,200
1414,118,01-10-2025,172,74,127,54,Low,Oct,10,2025,0.9,180
1415,118,01-11-2025,146,62,91,68,High,Nov,11,2025,0.7,140
1416,118,01-12-2025,124,84,104,32,High,Dec,12,2025,0.6,120
1417,119,01-01-2025,356,74,263,168,Normal,Jan,1,2025,0.6,360
1418,119,01-02-2025,427,65,278,210,Normal,Feb,2,2025,0.7,420
1419,119,01-03-2025,494,61,301,212,Normal,Mar,3,2025,0.8,480
1420,119,01-04-2025,544,84,457,97,Normal,Apr,4,2025,0.9,540
1421,119,01-05-2025,588,79,465,121,Normal,May,5,2025,1,600
1422,119,01-06-2025,644,88,567,71,Normal,Jun,6,2025,1.1,660
1423,119,01-07-2025,691,81,560,113,Low,Jul,7,2025,1.2,720
1424,119,01-08-2025,652,75,489,158,Normal,Aug,8,2025,1.1,660
1425,119,01-09-2025,597,76,454,133,Normal,Sep,9,2025,1,600
1426,119,01-10-2025,522,63,329,238,Low,Oct,10,2025,0.9,540
1427,119,01-11-2025,413,60,248,227,Normal,Nov,11,2025,0.7,420
1428,119,01-12-2025,343,70,240,178,Low,Dec,12,2025,0.6,360
1429,120,01-01-2025,437,79,345,151,High,Jan,1,2025,0.6,420
1430,120,01-02-2025,473,65,307,237,Low,Feb,2,2025,0.7,490
1431,120,01-03-2025,549,70,384,205,Normal,Mar,3,2025,0.8,560
1432,120,01-04-2025,610,84,512,110,Low,Apr,4,2025,0.9,630
1433,120,01-05-2025,687,69,474,218,Normal,May,5,2025,1,700
1434,120,01-06-2025,776,86,667,103,Normal,Jun,6,2025,1.1,770
1435,120,01-07-2025,800,87,696,90,Low,Jul,7,2025,1.2,840
1436,120,01-08-2025,787,75,590,185,Normal,Aug,8,2025,1.1,770
1437,120,01-09-2025,671,78,523,149,Low,Sep,9,2025,1,700
1438,120,01-10-2025,643,84,540,112,Normal,Oct,10,2025,0.9,630
1439,120,01-11-2025,477,64,305,243,Normal,Nov,11,2025,0.7,490
1440,120,01-12-2025,437,79,345,157,High,Dec,12,2025,0.6,420
1441,121,01-01-2025,663,88,583,119,Normal,Jan,1,2025,0.6,660
1442,121,01-02-2025,762,76,579,241,Normal,Feb,2,2025,0.7,770
1443,121,01-03-2025,837,79,661,225,Low,Mar,3,2025,0.8,880
1444,121,01-04-2025,974,64,623,395,Normal,Apr,4,2025,0.9,990
1445,121,01-05-2025,1075,63,677,387,Normal,May,5,2025,1,1100
1446,121,01-06-2025,1163,73,849,312,Low,Jun,6,2025,1.1,1210
1447,121,01-07-2025,1282,68,872,320,Normal,Jul,7,2025,1.2,1320
1448,121,01-08-2025,1253,76,952,256,High,Aug,8,2025,1.1,1210
1449,121,01-09-2025,1098,79,867,246,Normal,Sep,9,2025,1,1100
1450,121,01-10-2025,993,70,695,347,Normal,Oct,10,2025,0.9,990
1451,121,01-11-2025,739,81,599,210,Low,Nov,11,2025,0.7,770
1452,121,01-12-2025,691,79,546,213,High,Dec,12,2025,0.6,660
1453,122,01-01-2025,184,80,147,59,Normal,Jan,1,2025,0.6,180
1454,122,01-02-2025,207,68,141,101,Normal,Feb,2,2025,0.7,210
1455,122,01-03-2025,248,87,216,42,High,Mar,3,2025,0.8,240
1456,122,01-04-2025,282,69,195,89,High,Apr,4,2025,0.9,270
1457,122,01-05-2025,315,89,280,35,High,May,5,2025,1,300
1458,122,01-06-2025,338,87,294,43,Normal,Jun,6,2025,1.1,330
1459,122,01-07-2025,343,90,309,32,Low,Jul,7,2025,1.2,360
1460,122,01-08-2025,344,86,296,42,High,Aug,8,2025,1.1,330
1461,122,01-09-2025,293,60,176,110,Normal,Sep,9,2025,1,300
1462,122,01-10-2025,273,76,207,70,Normal,Oct,10,2025,0.9,270
1463,122,01-11-2025,214,89,190,34,Normal,Nov,11,2025,0.7,210
1464,122,01-12-2025,185,71,131,90,Normal,Dec,12,2025,0.6,180
1465,123,01-01-2025,524,89,466,97,Normal,Jan,1,2025,0.6,540
1466,123,01-02-2025,623,87,542,119,Normal,Feb,2,2025,0.7,630
1467,123,01-03-2025,699,73,510,229,Normal,Mar,3,2025,0.8,720
1468,123,01-04-2025,772,66,510,300,Low,Apr,4,2025,0.9,810
1469,123,01-05-2025,877,71,623,246,Normal,May,5,2025,1,900
1470,123,01-06-2025,976,85,830,142,Normal,Jun,6,2025,1.1,990
1471,123,01-07-2025,1062,60,637,370,Normal,Jul,7,2025,1.2,1080
1472,123,01-08-2025,1027,85,873,141,High,Aug,8,2025,1.1,990
1473,123,01-09-2025,899,84,755,146,Normal,Sep,9,2025,1,900
1474,123,01-10-2025,834,69,575,288,Normal,Oct,10,2025,0.9,810
1475,123,01-11-2025,643,65,418,344,Normal,Nov,11,2025,0.7,630
1476,123,01-12-2025,566,87,492,112,High,Dec,12,2025,0.6,540
1477,124,01-01-2025,181,66,119,104,Normal,Jan,1,2025,0.6,180
1478,124,01-02-2025,203,85,173,49,Low,Feb,2,2025,0.7,210
1479,124,01-03-2025,249,90,224,30,High,Mar,3,2025,0.8,240
1480,124,01-04-2025,257,74,190,79,Low,Apr,4,2025,0.9,270
1481,124,01-05-2025,304,64,195,117,Normal,May,5,2025,1,300
1482,124,01-06-2025,316,64,202,116,Low,Jun,6,2025,1.1,330
1483,124,01-07-2025,351,72,253,86,Normal,Jul,7,2025,1.2,360
1484,124,01-08-2025,315,71,224,86,Low,Aug,8,2025,1.1,330
1485,124,01-09-2025,305,72,220,81,Normal,Sep,9,2025,1,300
1486,124,01-10-2025,257,90,231,29,Low,Oct,10,2025,0.9,270
1487,124,01-11-2025,212,68,144,92,Normal,Nov,11,2025,0.7,210
1488,124,01-12-2025,188,64,120,112,High,Dec,12,2025,0.6,180
1489,125,01-01-2025,228,73,166,111,Low,Jan,1,2025,0.6,240
1490,125,01-02-2025,273,66,180,130,Normal,Feb,2,2025,0.7,280
1491,125,01-03-2025,327,89,291,42,Normal,Mar,3,2025,0.8,320
1492,125,01-04-2025,357,76,271,89,Normal,Apr,4,2025,0.9,360
1493,125,01-05-2025,399,66,263,126,Normal,May,5,2025,1,400
1494,125,01-06-2025,439,84,369,69,Normal,Jun,6,2025,1.1,440
1495,125,01-07-2025,461,86,396,60,Low,Jul,7,2025,1.2,480
1496,125,01-08-2025,461,70,323,128,High,Aug,8,2025,1.1,440
1497,125,01-09-2025,406,64,260,152,Normal,Sep,9,2025,1,400
1498,125,01-10-2025,345,60,207,166,Low,Oct,10,2025,0.9,360
1499,125,01-11-2025,282,87,245,53,Normal,Nov,11,2025,0.7,280
1500,125,01-12-2025,234,71,166,117,Normal,Dec,12,2025,0.6,240
1501,126,01-01-2025,356,74,263,151,Normal,Jan,1,2025,0.6,360
1502,126,01-02-2025,414,60,248,260,Normal,Feb,2,2025,0.7,420
1503,126,01-03-2025,488,85,415,84,Normal,Mar,3,2025,0.8,480
1504,126,01-04-2025,549,60,329,256,Normal,Apr,4,2025,0.9,540
1505,126,01-05-2025,588,87,512,79,Normal,May,5,2025,1,600
1506,126,01-06-2025,687,78,536,123,High,Jun,6,2025,1.1,660
1507,126,01-07-2025,752,60,451,238,High,Jul,7,2025,1.2,720
1508,126,01-08-2025,691,82,567,119,High,Aug,8,2025,1.1,660
1509,126,01-09-2025,572,67,383,209,Low,Sep,9,2025,1,600
1510,126,01-10-2025,566,76,430,137,High,Oct,10,2025,0.9,540
1511,126,01-11-2025,421,72,303,168,Normal,Nov,11,2025,0.7,420
1512,126,01-12-2025,376,74,278,164,High,Dec,12,2025,0.6,360
1513,127,01-01-2025,601,82,493,169,Normal,Jan,1,2025,0.6,600
1514,127,01-02-2025,725,79,573,196,High,Feb,2,2025,0.7,700
1515,127,01-03-2025,823,83,683,180,Normal,Mar,3,2025,0.8,800
1516,127,01-04-2025,901,75,676,262,Normal,Apr,4,2025,0.9,900
1517,127,01-05-2025,1023,88,900,117,Normal,May,5,2025,1,1000
1518,127,01-06-2025,1119,60,671,373,Normal,Jun,6,2025,1.1,1100
1519,127,01-07-2025,1177,66,777,344,Normal,Jul,7,2025,1.2,1200
1520,127,01-08-2025,1125,69,776,331,Normal,Aug,8,2025,1.1,1100
1521,127,01-09-2025,1035,70,725,297,High,Sep,9,2025,1,1000
1522,127,01-10-2025,937,80,750,184,High,Oct,10,2025,0.9,900
1523,127,01-11-2025,711,88,626,126,Normal,Nov,11,2025,0.7,700
1524,127,01-12-2025,613,63,386,398,Normal,Dec,12,2025,0.6,600
1525,128,01-01-2025,800,65,520,478,Low,Jan,1,2025,0.6,840
1526,128,01-02-2025,990,68,673,478,Normal,Feb,2,2025,0.7,980
1527,128,01-03-2025,1153,71,819,391,Normal,Mar,3,2025,0.8,1120
1528,128,01-04-2025,1316,62,816,506,High,Apr,4,2025,0.9,1260
1529,128,01-05-2025,1419,80,1135,276,Normal,May,5,2025,1,1400
1530,128,01-06-2025,1595,83,1324,243,High,Jun,6,2025,1.1,1540
1531,128,01-07-2025,1737,82,1424,267,High,Jul,7,2025,1.2,1680
1532,128,01-08-2025,1585,86,1363,205,Normal,Aug,8,2025,1.1,1540
1533,128,01-09-2025,1441,88,1268,175,Normal,Sep,9,2025,1,1400
1534,128,01-10-2025,1269,62,787,561,Normal,Oct,10,2025,0.9,1260
1535,128,01-11-2025,998,75,749,377,Normal,Nov,11,2025,0.7,980
1536,128,01-12-2025,849,83,705,235,Normal,Dec,12,2025,0.6,840
1537,129,01-01-2025,488,63,307,321,Normal,Jan,1,2025,0.6,480
1538,129,01-02-2025,538,73,393,200,Low,Feb,2,2025,0.7,560
1539,129,01-03-2025,631,62,391,306,Normal,Mar,3,2025,0.8,640
1540,129,01-04-2025,746,77,574,185,High,Apr,4,2025,0.9,720
1541,129,01-05-2025,827,75,620,180,High,May,5,2025,1,800
1542,129,01-06-2025,909,62,564,299,High,Jun,6,2025,1.1,880
1543,129,01-07-2025,991,74,733,225,High,Jul,7,2025,1.2,960
1544,129,01-08-2025,909,67,609,262,High,Aug,8,2025,1.1,880
1545,129,01-09-2025,804,70,563,233,Normal,Sep,9,2025,1,800
1546,129,01-10-2025,740,71,525,222,Normal,Oct,10,2025,0.9,720
1547,129,01-11-2025,550,67,369,249,Normal,Nov,11,2025,0.7,560
1548,129,01-12-2025,463,80,370,147,Low,Dec,12,2025,0.6,480
1549,130,01-01-2025,745,86,641,193,Low,Jan,1,2025,0.6,780
1550,130,01-02-2025,876,60,526,519,Low,Feb,2,2025,0.7,910
1551,130,01-03-2025,1067,73,779,353,Normal,Mar,3,2025,0.8,1040
1552,130,01-04-2025,1160,77,893,289,Normal,Apr,4,2025,0.9,1170
1553,130,01-05-2025,1341,90,1207,136,High,May,5,2025,1,1300
1554,130,01-06-2025,1375,88,1210,161,Low,Jun,6,2025,1.1,1430
1555,130,01-07-2025,1585,86,1363,170,Normal,Jul,7,2025,1.2,1560
1556,130,01-08-2025,1432,80,1146,256,Normal,Aug,8,2025,1.1,1430
1557,130,01-09-2025,1307,63,823,509,Normal,Sep,9,2025,1,1300
1558,130,01-10-2025,1210,83,1004,211,High,Oct,10,2025,0.9,1170
1559,130,01-11-2025,937,67,628,386,Normal,Nov,11,2025,0.7,910
1560,130,01-12-2025,785,82,644,216,Normal,Dec,12,2025,0.6,780
1561,131,01-01-2025,240,81,194,81,Normal,Jan,1,2025,0.6,240
1562,131,01-02-2025,268,74,198,109,Low,Feb,2,2025,0.7,280
1563,131,01-03-2025,322,76,245,95,Normal,Mar,3,2025,0.8,320
1564,131,01-04-2025,350,83,291,66,Normal,Apr,4,2025,0.9,360
1565,131,01-05-2025,381,86,328,55,Low,May,5,2025,1,400
1566,131,01-06-2025,454,69,313,135,High,Jun,6,2025,1.1,440
1567,131,01-07-2025,470,81,381,74,Normal,Jul,7,2025,1.2,480
1568,131,01-08-2025,460,81,373,76,High,Aug,8,2025,1.1,440
1569,131,01-09-2025,393,68,267,120,Normal,Sep,9,2025,1,400
1570,131,01-10-2025,344,87,299,53,Low,Oct,10,2025,0.9,360
1571,131,01-11-2025,290,77,223,93,High,Nov,11,2025,0.7,280
1572,131,01-12-2025,234,75,176,91,Normal,Dec,12,2025,0.6,240
1573,132,01-01-2025,117,62,73,76,Normal,Jan,1,2025,0.6,120
1574,132,01-02-2025,143,63,90,75,Normal,Feb,2,2025,0.7,140
1575,132,01-03-2025,154,60,92,74,Low,Mar,3,2025,0.8,160
1576,132,01-04-2025,184,73,134,51,Normal,Apr,4,2025,0.9,180
1577,132,01-05-2025,199,90,179,22,Normal,May,5,2025,1,200
1578,132,01-06-2025,229,78,179,44,High,Jun,6,2025,1.1,220
1579,132,01-07-2025,239,76,182,46,Normal,Jul,7,2025,1.2,240
1580,132,01-08-2025,225,64,144,67,Normal,Aug,8,2025,1.1,220
1581,132,01-09-2025,210,83,174,34,High,Sep,9,2025,1,200
1582,132,01-10-2025,176,90,158,19,Normal,Oct,10,2025,0.9,180
1583,132,01-11-2025,141,88,124,26,Normal,Nov,11,2025,0.7,140
1584,132,01-12-2025,115,83,95,37,Low,Dec,12,2025,0.6,120
1585,133,01-01-2025,1052,82,863,304,High,Jan,1,2025,0.6,1020
1586,133,01-02-2025,1242,79,981,379,High,Feb,2,2025,0.7,1190
1587,133,01-03-2025,1314,73,959,459,Low,Mar,3,2025,0.8,1360
1588,133,01-04-2025,1588,81,1286,343,High,Apr,4,2025,0.9,1530
1589,133,01-05-2025,1620,61,988,686,Low,May,5,2025,1,1700
1590,133,01-06-2025,1836,66,1212,571,Normal,Jun,6,2025,1.1,1870
1591,133,01-07-2025,2096,65,1362,617,Normal,Jul,7,2025,1.2,2040
1592,133,01-08-2025,1887,66,1245,534,Normal,Aug,8,2025,1.1,1870
1593,133,01-09-2025,1712,88,1507,219,Normal,Sep,9,2025,1,1700
1594,133,01-10-2025,1529,70,1070,542,Normal,Oct,10,2025,0.9,1530
1595,133,01-11-2025,1191,80,953,364,Normal,Nov,11,2025,0.7,1190
1596,133,01-12-2025,1065,89,948,201,High,Dec,12,2025,0.6,1020
1597,134,01-01-2025,566,86,487,132,High,Jan,1,2025,0.6,540
1598,134,01-02-2025,616,86,530,118,Normal,Feb,2,2025,0.7,630
1599,134,01-03-2025,726,66,479,330,Normal,Mar,3,2025,0.8,720
1600,134,01-04-2025,771,65,501,315,Low,Apr,4,2025,0.9,810
1601,134,01-05-2025,865,63,545,360,Low,May,5,2025,1,900
1602,134,01-06-2025,972,64,622,293,Normal,Jun,6,2025,1.1,990
1603,134,01-07-2025,1027,90,924,86,Low,Jul,7,2025,1.2,1080
1604,134,01-08-2025,952,72,685,229,Low,Aug,8,2025,1.1,990
1605,134,01-09-2025,857,71,608,285,Low,Sep,9,2025,1,900
1606,134,01-10-2025,787,88,693,116,Normal,Oct,10,2025,0.9,810
1607,134,01-11-2025,657,73,480,231,High,Nov,11,2025,0.7,630
1608,134,01-12-2025,515,84,433,146,Low,Dec,12,2025,0.6,540
1609,135,01-01-2025,352,64,225,213,Normal,Jan,1,2025,0.6,360
1610,135,01-02-2025,428,65,278,190,Normal,Feb,2,2025,0.7,420
1611,135,01-03-2025,488,66,322,224,Normal,Mar,3,2025,0.8,480
1612,135,01-04-2025,528,70,370,188,Normal,Apr,4,2025,0.9,540
1613,135,01-05-2025,581,74,430,158,Low,May,5,2025,1,600
1614,135,01-06-2025,645,88,568,71,Normal,Jun,6,2025,1.1,660
1615,135,01-07-2025,753,84,633,88,High,Jul,7,2025,1.2,720
1616,135,01-08-2025,652,82,535,114,Normal,Aug,8,2025,1.1,660
1617,135,01-09-2025,575,60,345,226,Low,Sep,9,2025,1,600
1618,135,01-10-2025,523,77,403,126,Low,Oct,10,2025,0.9,540
1619,135,01-11-2025,432,76,328,147,Normal,Nov,11,2025,0.7,420
1620,135,01-12-2025,348,70,244,193,Low,Dec,12,2025,0.6,360
1621,136,01-01-2025,1166,88,1026,220,Normal,Jan,1,2025,0.6,1140
1622,136,01-02-2025,1344,62,833,773,Normal,Feb,2,2025,0.7,1330
1623,136,01-03-2025,1590,75,1193,475,High,Mar,3,2025,0.8,1520
1624,136,01-04-2025,1723,76,1309,460,Normal,Apr,4,2025,0.9,1710
1625,136,01-05-2025,1869,88,1645,212,Normal,May,5,2025,1,1900
1626,136,01-06-2025,2167,85,1842,292,High,Jun,6,2025,1.1,2090
1627,136,01-07-2025,2219,70,1553,584,Normal,Jul,7,2025,1.2,2280
1628,136,01-08-2025,2030,80,1624,384,Normal,Aug,8,2025,1.1,2090
1629,136,01-09-2025,1877,74,1389,464,Normal,Sep,9,2025,1,1900
1630,136,01-10-2025,1735,75,1301,476,Normal,Oct,10,2025,0.9,1710
1631,136,01-11-2025,1273,84,1069,324,Low,Nov,11,2025,0.7,1330
1632,136,01-12-2025,1165,75,874,512,Normal,Dec,12,2025,0.6,1140
1633,137,01-01-2025,943,87,820,202,High,Jan,1,2025,0.6,900
1634,137,01-02-2025,1037,89,923,150,Normal,Feb,2,2025,0.7,1050
1635,137,01-03-2025,1195,72,860,439,Normal,Mar,3,2025,0.8,1200
1636,137,01-04-2025,1339,63,844,558,Normal,Apr,4,2025,0.9,1350
1637,137,01-05-2025,1490,80,1192,306,Normal,May,5,2025,1,1500
1638,137,01-06-2025,1656,76,1259,358,Normal,Jun,6,2025,1.1,1650
1639,137,01-07-2025,1850,64,1184,507,Normal,Jul,7,2025,1.2,1800
1640,137,01-08-2025,1660,75,1245,371,Normal,Aug,8,2025,1.1,1650
1641,137,01-09-2025,1549,63,976,548,High,Sep,9,2025,1,1500
1642,137,01-10-2025,1322,73,965,404,Normal,Oct,10,2025,0.9,1350
1643,137,01-11-2025,1073,69,740,435,Normal,Nov,11,2025,0.7,1050
1644,137,01-12-2025,881,66,581,532,Normal,Dec,12,2025,0.6,900
1645,138,01-01-2025,1039,86,894,246,Low,Jan,1,2025,0.6,1080
1646,138,01-02-2025,1239,82,1016,333,Normal,Feb,2,2025,0.7,1260
1647,138,01-03-2025,1396,65,907,608,Low,Mar,3,2025,0.8,1440
1648,138,01-04-2025,1625,73,1186,472,Normal,Apr,4,2025,0.9,1620
1649,138,01-05-2025,1759,76,1337,398,Normal,May,5,2025,1,1800
1650,138,01-06-2025,2048,71,1454,494,High,Jun,6,2025,1.1,1980
1651,138,01-07-2025,2239,75,1679,416,High,Jul,7,2025,1.2,2160
1652,138,01-08-2025,2034,78,1587,399,Normal,Aug,8,2025,1.1,1980
1653,138,01-09-2025,1864,81,1510,325,High,Sep,9,2025,1,1800
1654,138,01-10-2025,1701,81,1378,319,High,Oct,10,2025,0.9,1620
1655,138,01-11-2025,1240,69,856,525,Normal,Nov,11,2025,0.7,1260
1656,138,01-12-2025,1088,72,783,456,Normal,Dec,12,2025,0.6,1080
1657,139,01-01-2025,188,90,169,32,High,Jan,1,2025,0.6,180
1658,139,01-02-2025,212,80,170,62,Normal,Feb,2,2025,0.7,210
1659,139,01-03-2025,243,74,180,75,Normal,Mar,3,2025,0.8,240
1660,139,01-04-2025,258,86,222,41,Low,Apr,4,2025,0.9,270
1661,139,01-05-2025,313,81,254,58,High,May,5,2025,1,300
1662,139,01-06-2025,322,75,242,70,Normal,Jun,6,2025,1.1,330
1663,139,01-07-2025,357,68,243,88,Normal,Jul,7,2025,1.2,360
1664,139,01-08-2025,324,82,266,54,Normal,Aug,8,2025,1.1,330
1665,139,01-09-2025,307,79,243,60,Normal,Sep,9,2025,1,300
1666,139,01-10-2025,271,86,233,40,Normal,Oct,10,2025,0.9,270
1667,139,01-11-2025,200,80,160,59,Low,Nov,11,2025,0.7,210
1668,139,01-12-2025,186,77,143,69,High,Dec,12,2025,0.6,180
1669,140,01-01-2025,176,75,132,74,Normal,Jan,1,2025,0.6,180
1670,140,01-02-2025,218,68,148,88,High,Feb,2,2025,0.7,210
1671,140,01-03-2025,245,89,218,33,Normal,Mar,3,2025,0.8,240
1672,140,01-04-2025,262,84,220,46,Normal,Apr,4,2025,0.9,270
1673,140,01-05-2025,310,88,273,39,High,May,5,2025,1,300
1674,140,01-06-2025,329,78,257,60,Normal,Jun,6,2025,1.1,330
1675,140,01-07-2025,376,61,229,113,High,Jul,7,2025,1.2,360
1676,140,01-08-2025,339,90,305,30,Normal,Aug,8,2025,1.1,330
1677,140,01-09-2025,298,88,262,35,Normal,Sep,9,2025,1,300
1678,140,01-10-2025,279,60,167,130,High,Oct,10,2025,0.9,270
1679,140,01-11-2025,205,73,150,87,Normal,Nov,11,2025,0.7,210
1680,140,01-12-2025,182,74,135,81,Normal,Dec,12,2025,0.6,180
1681,141,01-01-2025,562,74,416,251,High,Jan,1,2025,0.6,540
1682,141,01-02-2025,623,88,548,103,Normal,Feb,2,2025,0.7,630
1683,141,01-03-2025,691,74,511,227,Low,Mar,3,2025,0.8,720
1684,141,01-04-2025,831,81,673,174,Normal,Apr,4,2025,0.9,810
1685,141,01-05-2025,884,77,681,227,Normal,May,5,2025,1,900
1686,141,01-06-2025,951,82,780,165,Low,Jun,6,2025,1.1,990
1687,141,01-07-2025,1105,81,895,186,Normal,Jul,7,2025,1.2,1080
1688,141,01-08-2025,1020,67,683,305,High,Aug,8,2025,1.1,990
1689,141,01-09-2025,888,79,702,179,Normal,Sep,9,2025,1,900
1690,141,01-10-2025,817,66,539,299,Normal,Oct,10,2025,0.9,810
1691,141,01-11-2025,627,75,470,221,Normal,Nov,11,2025,0.7,630
1692,141,01-12-2025,562,82,461,152,High,Dec,12,2025,0.6,540
1693,142,01-01-2025,627,64,401,412,Low,Jan,1,2025,0.6,660
1694,142,01-02-2025,797,61,486,471,High,Feb,2,2025,0.7,770
1695,142,01-03-2025,857,74,634,302,Normal,Mar,3,2025,0.8,880
1696,142,01-04-2025,997,90,897,113,Normal,Apr,4,2025,0.9,990
1697,142,01-05-2025,1117,69,771,317,Normal,May,5,2025,1,1100
1698,142,01-06-2025,1152,61,703,394,Low,Jun,6,2025,1.1,1210
1699,142,01-07-2025,1319,84,1108,165,Normal,Jul,7,2025,1.2,1320
1700,142,01-08-2025,1208,86,1039,143,Normal,Aug,8,2025,1.1,1210
1701,142,01-09-2025,1086,84,912,184,Normal,Sep,9,2025,1,1100
1702,142,01-10-2025,991,60,595,464,Normal,Oct,10,2025,0.9,990
1703,142,01-11-2025,800,78,624,263,High,Nov,11,2025,0.7,770
1704,142,01-12-2025,632,79,499,239,Low,Dec,12,2025,0.6,660
1705,143,01-01-2025,620,84,521,154,High,Jan,1,2025,0.6,600
1706,143,01-02-2025,668,80,534,218,Low,Feb,2,2025,0.7,700
1707,143,01-03-2025,765,66,505,312,Low,Mar,3,2025,0.8,800
1708,143,01-04-2025,874,75,656,229,Normal,Apr,4,2025,0.9,900
1709,143,01-05-2025,1048,68,713,309,High,May,5,2025,1,1000
1710,143,01-06-2025,1094,68,744,341,Normal,Jun,6,2025,1.1,1100
1711,143,01-07-2025,1239,73,904,271,High,Jul,7,2025,1.2,1200
1712,143,01-08-2025,1125,83,934,171,Normal,Aug,8,2025,1.1,1100
1713,143,01-09-2025,992,75,744,274,Normal,Sep,9,2025,1,1000
1714,143,01-10-2025,905,88,796,131,Normal,Oct,10,2025,0.9,900
1715,143,01-11-2025,707,60,424,419,Normal,Nov,11,2025,0.7,700
1716,143,01-12-2025,613,60,368,390,Normal,Dec,12,2025,0.6,600
1717,144,01-01-2025,237,76,180,103,Normal,Jan,1,2025,0.6,240
1718,144,01-02-2025,273,89,243,40,Normal,Feb,2,2025,0.7,280
1719,144,01-03-2025,323,78,252,95,Normal,Mar,3,2025,0.8,320
1720,144,01-04-2025,362,62,224,147,Normal,Apr,4,2025,0.9,360
1721,144,01-05-2025,387,60,232,159,Low,May,5,2025,1,400
1722,144,01-06-2025,442,73,323,105,Normal,Jun,6,2025,1.1,440
1723,144,01-07-2025,501,62,311,141,High,Jul,7,2025,1.2,480
1724,144,01-08-2025,447,69,308,126,Normal,Aug,8,2025,1.1,440
1725,144,01-09-2025,408,71,290,118,Normal,Sep,9,2025,1,400
1726,144,01-10-2025,370,82,303,77,Normal,Oct,10,2025,0.9,360
1727,144,01-11-2025,276,66,182,146,Normal,Nov,11,2025,0.7,280
1728,144,01-12-2025,233,86,200,60,Normal,Dec,12,2025,0.6,240
1729,145,01-01-2025,176,80,141,59,Normal,Jan,1,2025,0.6,180
1730,145,01-02-2025,205,81,166,54,Normal,Feb,2,2025,0.7,210
1731,145,01-03-2025,248,77,191,63,High,Mar,3,2025,0.8,240
1732,145,01-04-2025,277,78,216,62,Normal,Apr,4,2025,0.9,270
1733,145,01-05-2025,299,79,236,59,Normal,May,5,2025,1,300
1734,145,01-06-2025,328,85,279,42,Normal,Jun,6,2025,1.1,330
1735,145,01-07-2025,343,85,292,46,Low,Jul,7,2025,1.2,360
1736,145,01-08-2025,342,60,205,124,High,Aug,8,2025,1.1,330
1737,145,01-09-2025,312,63,197,117,High,Sep,9,2025,1,300
1738,145,01-10-2025,263,62,163,120,Normal,Oct,10,2025,0.9,270
1739,145,01-11-2025,216,60,130,127,Normal,Nov,11,2025,0.7,210
1740,145,01-12-2025,177,73,129,78,Normal,Dec,12,2025,0.6,180
1741,146,01-01-2025,417,68,284,242,Normal,Jan,1,2025,0.6,420
1742,146,01-02-2025,478,81,387,128,Normal,Feb,2,2025,0.7,490
1743,146,01-03-2025,562,81,455,125,Normal,Mar,3,2025,0.8,560
1744,146,01-04-2025,620,78,484,164,Normal,Apr,4,2025,0.9,630
1745,146,01-05-2025,686,76,521,153,Normal,May,5,2025,1,700
1746,146,01-06-2025,784,68,533,239,Normal,Jun,6,2025,1.1,770
1747,146,01-07-2025,834,60,500,260,Normal,Jul,7,2025,1.2,840
1748,146,01-08-2025,759,71,539,214,Normal,Aug,8,2025,1.1,770
1749,146,01-09-2025,706,78,551,142,Normal,Sep,9,2025,1,700
1750,146,01-10-2025,644,82,528,125,Normal,Oct,10,2025,0.9,630
1751,146,01-11-2025,506,70,354,216,High,Nov,11,2025,0.7,490
1752,146,01-12-2025,433,84,364,109,High,Dec,12,2025,0.6,420
1753,147,01-01-2025,233,89,207,42,Normal,Jan,1,2025,0.6,240
1754,147,01-02-2025,293,90,264,43,High,Feb,2,2025,0.7,280
1755,147,01-03-2025,322,87,280,47,Normal,Mar,3,2025,0.8,320
1756,147,01-04-2025,363,67,243,125,Normal,Apr,4,2025,0.9,360
1757,147,01-05-2025,391,81,317,69,Normal,May,5,2025,1,400
1758,147,01-06-2025,444,77,342,90,Normal,Jun,6,2025,1.1,440
1759,147,01-07-2025,457,67,306,127,Low,Jul,7,2025,1.2,480
1760,147,01-08-2025,453,90,408,41,Normal,Aug,8,2025,1.1,440
1761,147,01-09-2025,412,62,255,142,Normal,Sep,9,2025,1,400
1762,147,01-10-2025,346,88,304,49,Low,Oct,10,2025,0.9,360
1763,147,01-11-2025,293,79,231,83,High,Nov,11,2025,0.7,280
