Campaign_ID,Customer_ID,Campaign_Type,Opened,Clicked,Positive_Response,Campaign_Date,Engagement_Level,Conversion_Type
2479,960,SMS,Yes,No,No,01-09-2025,Low,None
2480,526,SMS,Yes,Yes,No,01-06-2025,Medium,None
2481,844,Email,No,No,No,01-11-2025,None,None
2482,686,Email,No,No,No,01-10-2025,None,None
2483,463,Email,Yes,Yes,No,01-06-2025,Medium,None
2484,959,Email,Yes,Yes,Yes,01-02-2025,High,Solar_Interest
2485,46,SMS,Yes,No,No,01-09-2025,Low,None
2486,553,Email,Yes,No,No,01-07-2025,Low,None
2487,5,SMS,Yes,No,No,01-06-2025,Low,None
2488,10,Email,Yes,No,No,01-01-2025,Low,None
2489,988,SMS,Yes,No,No,01-05-2025,Low,None
2490,409,Email,Yes,Yes,No,01-10-2025,Medium,None
2491,599,SMS,Yes,Yes,No,01-08-2025,Medium,None
2492,855,Email,Yes,Yes,No,01-11-2025,Medium,None
2493,852,SMS,Yes,No,No,01-03-2025,Low,None
2494,739,Email,Yes,No,No,01-01-2025,Low,None
2495,15,SMS,Yes,Yes,No,01-06-2025,Medium,None
2496,67,SMS,Yes,No,No,01-08-2025,Low,None
2497,578,Email,Yes,No,No,01-07-2025,Low,None
2498,961,SMS,Yes,Yes,No,01-12-2025,Medium,None
2499,345,SMS,Yes,No,No,01-11-2025,Low,None
2500,373,SMS,No,No,No,01-04-2025,None,None
2501,86,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2502,126,Email,No,No,No,01-09-2025,None,None
2503,5,Email,No,No,No,01-10-2025,None,None
2504,620,SMS,No,No,No,01-12-2025,None,None
2505,5,SMS,Yes,No,No,01-08-2025,Low,None
2506,111,SMS,Yes,No,No,01-09-2025,Low,None
2507,855,SMS,Yes,No,No,01-05-2025,Low,None
2508,627,Email,No,No,No,01-03-2025,None,None
2509,589,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2510,891,SMS,No,No,No,01-01-2025,None,None
2511,838,Email,Yes,Yes,Yes,01-11-2025,High,Solar_Interest
2512,453,Email,No,No,No,01-01-2025,None,None
2513,306,SMS,Yes,Yes,No,01-12-2025,Medium,None
2514,435,Email,Yes,No,No,01-08-2025,Low,None
2515,344,Email,Yes,Yes,Yes,01-10-2025,High,Solar_Interest
2516,622,Email,No,No,No,01-06-2025,None,None
2517,115,SMS,No,No,No,01-06-2025,None,None
2518,610,Email,Yes,Yes,No,01-12-2025,Medium,None
2519,442,SMS,Yes,Yes,Yes,01-02-2025,High,Smart_Meter
2520,185,Email,No,No,No,01-02-2025,None,None
2521,447,SMS,Yes,No,No,01-12-2025,Low,None
2522,688,SMS,Yes,Yes,No,01-09-2025,Medium,None
2523,399,SMS,No,No,No,01-04-2025,None,None
2524,57,SMS,No,No,No,01-09-2025,None,None
2525,526,SMS,No,No,No,01-11-2025,None,None
2526,655,SMS,Yes,No,No,01-09-2025,Low,None
2527,348,SMS,No,No,No,01-02-2025,None,None
2528,467,SMS,Yes,No,No,01-10-2025,Low,None
2529,32,Email,No,No,No,01-10-2025,None,None
2530,976,Email,Yes,Yes,No,01-03-2025,Medium,None
2531,135,Email,No,No,No,01-02-2025,None,None
2532,649,Email,Yes,No,No,01-09-2025,Low,None
2533,694,Email,Yes,No,No,01-02-2025,Low,None
2534,88,Email,No,No,No,01-02-2025,None,None
2535,649,Email,Yes,No,No,01-08-2025,Low,None
2536,135,SMS,Yes,No,No,01-06-2025,Low,None
2537,203,Email,Yes,No,No,01-04-2025,Low,None
2538,734,Email,No,No,No,01-05-2025,None,None
2539,170,SMS,Yes,No,No,01-10-2025,Low,None
2540,731,Email,No,No,No,01-08-2025,None,None
2541,70,SMS,Yes,No,No,01-04-2025,Low,None
2542,813,SMS,No,No,No,01-03-2025,None,None
2543,882,Email,No,No,No,01-02-2025,None,None
2544,421,Email,Yes,Yes,No,01-04-2025,Medium,None
2545,395,Email,Yes,No,No,01-02-2025,Low,None
2546,971,SMS,No,No,No,01-02-2025,None,None
2547,897,SMS,No,No,No,01-07-2025,None,None
2548,571,Email,Yes,No,No,01-01-2025,Low,None
2549,451,SMS,Yes,No,No,01-06-2025,Low,None
2550,649,SMS,Yes,No,No,01-02-2025,Low,None
2551,96,SMS,No,No,No,01-10-2025,None,None
2552,450,Email,No,No,No,01-10-2025,None,None
2553,530,SMS,Yes,No,No,01-03-2025,Low,None
2554,307,SMS,Yes,No,No,01-07-2025,Low,None
2555,816,SMS,No,No,No,01-04-2025,None,None
2556,773,SMS,No,No,No,01-01-2025,None,None
2557,29,Email,No,No,No,01-11-2025,None,None
2558,352,SMS,No,No,No,01-09-2025,None,None
2559,284,Email,Yes,No,No,01-10-2025,Low,None
2560,302,SMS,No,No,No,01-06-2025,None,None
2561,381,SMS,Yes,No,No,01-01-2025,Low,None
2562,476,SMS,No,No,No,01-10-2025,None,None
2563,935,SMS,No,No,No,01-05-2025,None,None
2564,959,Email,No,No,No,01-09-2025,None,None
2565,877,SMS,Yes,No,No,01-12-2025,Low,None
2566,264,Email,Yes,No,No,01-04-2025,Low,None
2567,891,SMS,Yes,No,No,01-04-2025,Low,None
2568,40,Email,No,No,No,01-04-2025,None,None
2569,733,SMS,Yes,Yes,No,01-02-2025,Medium,None
2570,452,SMS,No,No,No,01-01-2025,None,None
2571,571,SMS,Yes,Yes,No,01-11-2025,Medium,None
2572,709,SMS,Yes,No,No,01-12-2025,Low,None
2573,868,Email,No,No,No,01-08-2025,None,None
2574,787,Email,No,No,No,01-09-2025,None,None
2575,910,SMS,Yes,No,No,01-12-2025,Low,None
2576,841,Email,No,No,No,01-02-2025,None,None
2577,855,Email,Yes,No,No,01-06-2025,Low,None
2578,362,Email,Yes,Yes,No,01-03-2025,Medium,None
2579,324,Email,No,No,No,01-10-2025,None,None
2580,655,Email,Yes,Yes,No,01-10-2025,Medium,None
2581,938,SMS,Yes,Yes,Yes,01-09-2025,High,Smart_Meter
2582,802,SMS,No,No,No,01-07-2025,None,None
2583,86,Email,Yes,No,No,01-10-2025,Low,None
2584,224,SMS,Yes,No,No,01-04-2025,Low,None
2585,708,Email,No,No,No,01-08-2025,None,None
2586,352,Email,Yes,No,No,01-03-2025,Low,None
2587,929,Email,Yes,No,No,01-08-2025,Low,None
2588,900,Email,No,No,No,01-05-2025,None,None
2589,213,SMS,Yes,Yes,No,01-07-2025,Medium,None
2590,274,Email,Yes,Yes,Yes,01-12-2025,High,Solar_Interest
2591,143,SMS,No,No,No,01-11-2025,None,None
2592,158,SMS,No,No,No,01-09-2025,None,None
2593,519,Email,Yes,No,No,01-05-2025,Low,None
2594,212,SMS,Yes,No,No,01-06-2025,Low,None
2595,170,Email,Yes,Yes,No,01-07-2025,Medium,None
2596,900,SMS,No,No,No,01-06-2025,None,None
2597,234,SMS,Yes,No,No,01-06-2025,Low,None
2598,965,SMS,No,No,No,01-10-2025,None,None
2599,985,SMS,No,No,No,01-05-2025,None,None
2600,204,SMS,Yes,No,No,01-07-2025,Low,None
2601,888,SMS,No,No,No,01-06-2025,None,None
2602,835,Email,Yes,Yes,No,01-04-2025,Medium,None
2603,446,SMS,No,No,No,01-07-2025,None,None
2604,813,SMS,No,No,No,01-07-2025,None,None
2605,989,SMS,Yes,Yes,No,01-05-2025,Medium,None
2606,407,SMS,No,No,No,01-02-2025,None,None
2607,565,SMS,Yes,No,No,01-08-2025,Low,None
2608,645,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2609,362,Email,Yes,Yes,No,01-12-2025,Medium,None
2610,849,SMS,Yes,Yes,No,01-11-2025,Medium,None
2611,724,SMS,Yes,No,No,01-08-2025,Low,None
2612,246,Email,Yes,Yes,No,01-12-2025,Medium,None
2613,531,SMS,Yes,Yes,Yes,01-08-2025,High,Smart_Meter
2614,835,Email,Yes,No,No,01-10-2025,Low,None
2615,249,Email,No,No,No,01-09-2025,None,None
2616,648,SMS,Yes,Yes,No,01-09-2025,Medium,None
2617,999,SMS,Yes,Yes,No,01-09-2025,Medium,None
2618,828,Email,No,No,No,01-01-2025,None,None
2619,24,Email,Yes,No,No,01-02-2025,Low,None
2620,958,Email,No,No,No,01-06-2025,None,None
2621,400,SMS,No,No,No,01-10-2025,None,None
2622,919,SMS,Yes,No,No,01-01-2025,Low,None
2623,300,Email,No,No,No,01-07-2025,None,None
2624,214,Email,Yes,No,No,01-05-2025,Low,None
2625,170,Email,No,No,No,01-10-2025,None,None
2626,604,Email,No,No,No,01-02-2025,None,None
2627,316,SMS,No,No,No,01-06-2025,None,None
2628,436,Email,No,No,No,01-11-2025,None,None
2629,265,Email,Yes,Yes,Yes,01-04-2025,High,Solar_Interest
2630,149,SMS,Yes,Yes,No,01-12-2025,Medium,None
2631,443,SMS,No,No,No,01-06-2025,None,None
2632,955,Email,Yes,No,No,01-02-2025,Low,None
2633,402,SMS,Yes,No,No,01-11-2025,Low,None
2634,706,SMS,Yes,Yes,No,01-12-2025,Medium,None
2635,354,SMS,Yes,No,No,01-11-2025,Low,None
2636,75,SMS,No,No,No,01-11-2025,None,None
2637,159,SMS,Yes,Yes,No,01-05-2025,Medium,None
2638,757,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2639,39,Email,Yes,No,No,01-04-2025,Low,None
2640,379,Email,Yes,No,No,01-09-2025,Low,None
2641,862,Email,Yes,No,No,01-02-2025,Low,None
2642,858,Email,No,No,No,01-10-2025,None,None
2643,619,Email,No,No,No,01-01-2025,None,None
2644,906,Email,Yes,No,No,01-03-2025,Low,None
2645,744,SMS,No,No,No,01-02-2025,None,None
2646,538,SMS,Yes,Yes,Yes,01-02-2025,High,Smart_Meter
2647,570,Email,Yes,No,No,01-12-2025,Low,None
2648,34,Email,Yes,No,No,01-02-2025,Low,None
2649,785,SMS,No,No,No,01-08-2025,None,None
2650,25,Email,Yes,Yes,No,01-02-2025,Medium,None
2651,66,SMS,No,No,No,01-05-2025,None,None
2652,198,Email,Yes,No,No,01-11-2025,Low,None
2653,539,SMS,No,No,No,01-04-2025,None,None
2654,528,SMS,Yes,Yes,Yes,01-04-2025,High,Smart_Meter
2655,600,SMS,Yes,Yes,No,01-07-2025,Medium,None
2656,674,SMS,No,No,No,01-08-2025,None,None
2657,566,Email,Yes,Yes,No,01-04-2025,Medium,None
2658,953,SMS,Yes,Yes,No,01-09-2025,Medium,None
2659,662,Email,No,No,No,01-01-2025,None,None
2660,178,SMS,Yes,Yes,No,01-12-2025,Medium,None
2661,559,Email,Yes,Yes,Yes,01-11-2025,High,Solar_Interest
2662,897,Email,No,No,No,01-08-2025,None,None
2663,970,Email,No,No,No,01-09-2025,None,None
2664,563,SMS,No,No,No,01-11-2025,None,None
2665,521,Email,Yes,No,No,01-05-2025,Low,None
2666,438,SMS,Yes,Yes,No,01-06-2025,Medium,None
2667,566,Email,Yes,No,No,01-05-2025,Low,None
2668,565,SMS,No,No,No,01-10-2025,None,None
2669,731,Email,Yes,No,No,01-01-2025,Low,None
2670,27,SMS,Yes,Yes,Yes,01-02-2025,High,Smart_Meter
2671,517,Email,No,No,No,01-06-2025,None,None
2672,815,Email,No,No,No,01-04-2025,None,None
2673,968,SMS,Yes,Yes,Yes,01-05-2025,High,Smart_Meter
2674,677,Email,No,No,No,01-03-2025,None,None
2675,302,SMS,No,No,No,01-02-2025,None,None
2676,510,Email,Yes,No,No,01-01-2025,Low,None
2677,192,SMS,Yes,No,No,01-10-2025,Low,None
2678,772,Email,Yes,No,No,01-09-2025,Low,None
2679,273,Email,Yes,No,No,01-05-2025,Low,None
2680,259,Email,Yes,No,No,01-02-2025,Low,None
2681,839,SMS,Yes,No,No,01-10-2025,Low,None
2682,616,SMS,No,No,No,01-08-2025,None,None
2683,579,Email,No,No,No,01-01-2025,None,None
2684,788,Email,Yes,Yes,No,01-10-2025,Medium,None
2685,786,SMS,No,No,No,01-02-2025,None,None
2686,371,Email,No,No,No,01-08-2025,None,None
2687,722,SMS,No,No,No,01-08-2025,None,None
2688,523,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2689,778,Email,No,No,No,01-02-2025,None,None
2690,430,SMS,Yes,Yes,Yes,01-11-2025,High,Smart_Meter
2691,429,SMS,Yes,No,No,01-10-2025,Low,None
2692,900,Email,Yes,Yes,No,01-08-2025,Medium,None
2693,84,Email,Yes,Yes,No,01-01-2025,Medium,None
2694,852,SMS,Yes,Yes,No,01-03-2025,Medium,None
2695,419,SMS,Yes,Yes,Yes,01-12-2025,High,Smart_Meter
2696,624,Email,Yes,No,No,01-09-2025,Low,None
2697,308,SMS,Yes,No,No,01-03-2025,Low,None
2698,127,Email,No,No,No,01-06-2025,None,None
2699,677,Email,Yes,No,No,01-10-2025,Low,None
2700,899,SMS,No,No,No,01-02-2025,None,None
2701,603,Email,Yes,Yes,No,01-12-2025,Medium,None
2702,366,Email,Yes,No,No,01-08-2025,Low,None
2703,829,Email,Yes,No,No,01-10-2025,Low,None
2704,181,Email,No,No,No,01-07-2025,None,None
2705,50,SMS,No,No,No,01-06-2025,None,None
2706,813,Email,Yes,No,No,01-05-2025,Low,None
2707,865,Email,Yes,No,No,01-11-2025,Low,None
2708,417,Email,No,No,No,01-06-2025,None,None
2709,280,Email,Yes,No,No,01-07-2025,Low,None
2710,632,Email,Yes,Yes,No,01-09-2025,Medium,None
2711,88,Email,No,No,No,01-07-2025,None,None
2712,636,Email,Yes,No,No,01-03-2025,Low,None
2713,334,SMS,Yes,No,No,01-09-2025,Low,None
2714,114,Email,No,No,No,01-06-2025,None,None
2715,349,SMS,No,No,No,01-02-2025,None,None
2716,759,Email,Yes,Yes,No,01-12-2025,Medium,None
2717,111,SMS,Yes,No,No,01-10-2025,Low,None
2718,409,SMS,Yes,Yes,No,01-06-2025,Medium,None
2719,818,Email,No,No,No,01-10-2025,None,None
2720,640,Email,Yes,Yes,No,01-07-2025,Medium,None
2721,7,SMS,No,No,No,01-12-2025,None,None
2722,925,SMS,No,No,No,01-06-2025,None,None
2723,394,Email,Yes,No,No,01-11-2025,Low,None
2724,338,SMS,No,No,No,01-11-2025,None,None
2725,979,SMS,Yes,No,No,01-05-2025,Low,None
2726,426,SMS,Yes,No,No,01-03-2025,Low,None
2727,568,SMS,Yes,No,No,01-12-2025,Low,None
2728,97,Email,Yes,No,No,01-05-2025,Low,None
2729,218,SMS,Yes,No,No,01-07-2025,Low,None
2730,139,Email,Yes,No,No,01-11-2025,Low,None
2731,192,SMS,No,No,No,01-06-2025,None,None
2732,338,Email,No,No,No,01-08-2025,None,None
2733,333,SMS,Yes,Yes,No,01-07-2025,Medium,None
2734,467,SMS,Yes,No,No,01-01-2025,Low,None
2735,724,Email,Yes,No,No,01-12-2025,Low,None
2736,27,Email,No,No,No,01-07-2025,None,None
2737,216,SMS,No,No,No,01-12-2025,None,None
2738,435,SMS,No,No,No,01-02-2025,None,None
2739,24,SMS,Yes,Yes,No,01-12-2025,Medium,None
2740,165,Email,Yes,Yes,No,01-01-2025,Medium,None
2741,575,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2742,713,SMS,Yes,Yes,No,01-10-2025,Medium,None
2743,520,Email,No,No,No,01-08-2025,None,None
2744,206,Email,Yes,Yes,Yes,01-12-2025,High,Solar_Interest
2745,153,Email,Yes,No,No,01-12-2025,Low,None
2746,40,SMS,Yes,No,No,01-01-2025,Low,None
2747,918,Email,No,No,No,01-12-2025,None,None
2748,485,SMS,No,No,No,01-01-2025,None,None
2749,690,Email,No,No,No,01-11-2025,None,None
2750,655,SMS,Yes,No,No,01-06-2025,Low,None
2751,195,SMS,No,No,No,01-03-2025,None,None
2752,571,Email,No,No,No,01-05-2025,None,None
2753,119,Email,Yes,Yes,No,01-03-2025,Medium,None
2754,783,Email,Yes,Yes,No,01-11-2025,Medium,None
2755,815,Email,Yes,No,No,01-01-2025,Low,None
2756,754,SMS,Yes,No,No,01-06-2025,Low,None
2757,356,Email,Yes,No,No,01-08-2025,Low,None
2758,491,SMS,No,No,No,01-04-2025,None,None
2759,387,Email,Yes,No,No,01-08-2025,Low,None
2760,192,Email,Yes,No,No,01-09-2025,Low,None
2761,746,Email,No,No,No,01-03-2025,None,None
2762,684,SMS,No,No,No,01-06-2025,None,None
2763,487,Email,Yes,Yes,No,01-07-2025,Medium,None
2764,586,Email,Yes,Yes,No,01-06-2025,Medium,None
2765,54,Email,Yes,Yes,Yes,01-11-2025,High,Solar_Interest
2766,407,Email,Yes,Yes,Yes,01-08-2025,High,Solar_Interest
2767,36,SMS,No,No,No,01-09-2025,None,None
2768,1000,SMS,No,No,No,01-08-2025,None,None
2769,427,SMS,Yes,Yes,No,01-08-2025,Medium,None
2770,770,SMS,Yes,No,No,01-10-2025,Low,None
2771,818,Email,Yes,No,No,01-04-2025,Low,None
2772,875,SMS,Yes,No,No,01-03-2025,Low,None
2773,462,Email,No,No,No,01-09-2025,None,None
2774,619,SMS,No,No,No,01-09-2025,None,None
2775,979,Email,Yes,No,No,01-06-2025,Low,None
2776,213,Email,No,No,No,01-02-2025,None,None
2777,615,SMS,No,No,No,01-07-2025,None,None
2778,436,SMS,No,No,No,01-10-2025,None,None
2779,794,SMS,Yes,No,No,01-04-2025,Low,None
2780,23,Email,No,No,No,01-05-2025,None,None
2781,804,SMS,Yes,Yes,No,01-02-2025,Medium,None
2782,61,Email,Yes,No,No,01-10-2025,Low,None
2783,590,SMS,Yes,Yes,No,01-11-2025,Medium,None
2784,560,SMS,No,No,No,01-04-2025,None,None
2785,840,Email,Yes,Yes,No,01-07-2025,Medium,None
2786,535,Email,Yes,No,No,01-01-2025,Low,None
2787,836,Email,No,No,No,01-05-2025,None,None
2788,122,Email,Yes,Yes,Yes,01-01-2025,High,Solar_Interest
2789,733,Email,Yes,No,No,01-02-2025,Low,None
2790,261,Email,No,No,No,01-02-2025,None,None
2791,234,SMS,Yes,No,No,01-08-2025,Low,None
2792,870,Email,Yes,No,No,01-08-2025,Low,None
2793,706,SMS,Yes,No,No,01-08-2025,Low,None
2794,825,Email,Yes,No,No,01-09-2025,Low,None
2795,708,SMS,No,No,No,01-01-2025,None,None
2796,778,Email,Yes,Yes,Yes,01-11-2025,High,Solar_Interest
2797,699,Email,Yes,No,No,01-08-2025,Low,None
2798,771,SMS,No,No,No,01-06-2025,None,None
2799,708,SMS,Yes,No,No,01-03-2025,Low,None
2800,67,SMS,Yes,Yes,No,01-05-2025,Medium,None
2801,962,SMS,No,No,No,01-10-2025,None,None
2802,51,SMS,No,No,No,01-12-2025,None,None
2803,670,SMS,No,No,No,01-08-2025,None,None
2804,48,Email,Yes,No,No,01-05-2025,Low,None
2805,45,Email,Yes,Yes,No,01-06-2025,Medium,None
2806,895,Email,No,No,No,01-05-2025,None,None
2807,604,SMS,Yes,No,No,01-08-2025,Low,None
2808,944,SMS,No,No,No,01-12-2025,None,None
2809,957,Email,No,No,No,01-07-2025,None,None
2810,723,SMS,Yes,No,No,01-02-2025,Low,None
2811,595,SMS,No,No,No,01-03-2025,None,None
2812,128,Email,Yes,Yes,No,01-12-2025,Medium,None
2813,282,Email,Yes,No,No,01-12-2025,Low,None
2814,838,Email,Yes,No,No,01-04-2025,Low,None
2815,422,Email,Yes,No,No,01-01-2025,Low,None
2816,340,Email,Yes,No,No,01-02-2025,Low,None
2817,478,SMS,Yes,Yes,Yes,01-09-2025,High,Smart_Meter
2818,780,SMS,Yes,No,No,01-07-2025,Low,None
2819,814,SMS,Yes,Yes,Yes,01-03-2025,High,Smart_Meter
2820,14,SMS,Yes,No,No,01-02-2025,Low,None
2821,756,SMS,Yes,No,No,01-06-2025,Low,None
2822,989,SMS,Yes,No,No,01-08-2025,Low,None
2823,978,Email,Yes,Yes,Yes,01-06-2025,High,Solar_Interest
2824,548,SMS,Yes,Yes,No,01-09-2025,Medium,None
2825,850,SMS,Yes,No,No,01-11-2025,Low,None
2826,155,Email,Yes,Yes,No,01-03-2025,Medium,None
2827,599,Email,Yes,Yes,No,01-07-2025,Medium,None
2828,732,Email,No,No,No,01-02-2025,None,None
2829,181,Email,No,No,No,01-05-2025,None,None
2830,905,Email,Yes,No,No,01-05-2025,Low,None
2831,249,SMS,No,No,No,01-04-2025,None,None
2832,820,Email,Yes,Yes,No,01-01-2025,Medium,None
2833,20,SMS,Yes,Yes,Yes,01-02-2025,High,Smart_Meter
2834,718,Email,Yes,No,No,01-07-2025,Low,None
2835,930,SMS,Yes,Yes,No,01-01-2025,Medium,None
2836,159,Email,Yes,No,No,01-03-2025,Low,None
2837,999,SMS,Yes,No,No,01-11-2025,Low,None
2838,654,Email,No,No,No,01-11-2025,None,None
2839,274,SMS,Yes,Yes,No,01-06-2025,Medium,None
2840,614,Email,Yes,No,No,01-09-2025,Low,None
2841,761,Email,Yes,No,No,01-01-2025,Low,None
2842,338,SMS,No,No,No,01-06-2025,None,None
2843,997,SMS,Yes,No,No,01-01-2025,Low,None
2844,198,SMS,Yes,Yes,No,01-09-2025,Medium,None
2845,658,SMS,Yes,Yes,Yes,01-07-2025,High,Smart_Meter
2846,6,SMS,No,No,No,01-08-2025,None,None
2847,246,SMS,Yes,Yes,No,01-12-2025,Medium,None
2848,650,Email,No,No,No,01-03-2025,None,None
2849,812,Email,No,No,No,01-12-2025,None,None
2850,300,Email,No,No,No,01-11-2025,None,None
2851,640,Email,Yes,No,No,01-01-2025,Low,None
2852,757,Email,Yes,No,No,01-09-2025,Low,None
2853,230,Email,No,No,No,01-06-2025,None,None
2854,681,SMS,Yes,No,No,01-10-2025,Low,None
2855,63,Email,No,No,No,01-11-2025,None,None
2856,951,SMS,Yes,No,No,01-06-2025,Low,None
2857,256,Email,Yes,No,No,01-07-2025,Low,None
2858,371,SMS,No,No,No,01-06-2025,None,None
2859,963,Email,No,No,No,01-06-2025,None,None
2860,994,Email,No,No,No,01-03-2025,None,None
2861,362,SMS,Yes,No,No,01-03-2025,Low,None
2862,965,Email,No,No,No,01-04-2025,None,None
2863,950,Email,No,No,No,01-05-2025,None,None
2864,98,Email,Yes,No,No,01-05-2025,Low,None
2865,257,SMS,No,No,No,01-02-2025,None,None
2866,946,SMS,No,No,No,01-12-2025,None,None
2867,949,Email,No,No,No,01-03-2025,None,None
2868,613,SMS,Yes,No,No,01-02-2025,Low,None
2869,215,SMS,Yes,No,No,01-12-2025,Low,None
2870,377,Email,No,No,No,01-03-2025,None,None
2871,439,Email,Yes,Yes,No,01-01-2025,Medium,None
2872,102,SMS,No,No,No,01-10-2025,None,None
2873,622,Email,Yes,Yes,No,01-03-2025,Medium,None
2874,727,SMS,Yes,No,No,01-06-2025,Low,None
2875,976,SMS,Yes,No,No,01-01-2025,Low,None
2876,460,Email,No,No,No,01-07-2025,None,None
2877,395,SMS,Yes,No,No,01-03-2025,Low,None
2878,264,Email,No,No,No,01-04-2025,None,None
2879,584,SMS,Yes,Yes,Yes,01-11-2025,High,Smart_Meter
2880,917,SMS,No,No,No,01-06-2025,None,None
2881,912,Email,Yes,No,No,01-09-2025,Low,None
2882,918,Email,Yes,No,No,01-12-2025,Low,None
2883,354,Email,Yes,No,No,01-10-2025,Low,None
2884,367,Email,Yes,No,No,01-03-2025,Low,None
2885,787,Email,Yes,Yes,Yes,01-01-2025,High,Solar_Interest
2886,476,SMS,Yes,No,No,01-04-2025,Low,None
2887,147,Email,No,No,No,01-06-2025,None,None
2888,748,SMS,No,No,No,01-07-2025,None,None
2889,28,SMS,Yes,Yes,No,01-05-2025,Medium,None
2890,311,SMS,Yes,No,No,01-11-2025,Low,None
2891,248,SMS,Yes,Yes,No,01-02-2025,Medium,None
2892,445,Email,Yes,No,No,01-08-2025,Low,None
2893,491,SMS,No,No,No,01-01-2025,None,None
2894,174,SMS,No,No,No,01-12-2025,None,None
2895,331,Email,No,No,No,01-12-2025,None,None
2896,202,SMS,No,No,No,01-04-2025,None,None
2897,143,SMS,No,No,No,01-12-2025,None,None
2898,374,SMS,Yes,No,No,01-04-2025,Low,None
2899,50,Email,Yes,No,No,01-04-2025,Low,None
2900,623,Email,No,No,No,01-10-2025,None,None
2901,76,SMS,No,No,No,01-07-2025,None,None
2902,681,Email,No,No,No,01-09-2025,None,None
2903,687,SMS,No,No,No,01-04-2025,None,None
2904,250,SMS,No,No,No,01-11-2025,None,None
2905,964,SMS,No,No,No,01-11-2025,None,None
2906,756,SMS,Yes,No,No,01-02-2025,Low,None
2907,43,Email,Yes,No,No,01-11-2025,Low,None
2908,628,SMS,Yes,Yes,Yes,01-08-2025,High,Smart_Meter
2909,897,SMS,Yes,Yes,No,01-03-2025,Medium,None
2910,704,SMS,Yes,No,No,01-12-2025,Low,None
2911,538,Email,No,No,No,01-03-2025,None,None
2912,158,Email,No,No,No,01-09-2025,None,None
2913,946,Email,Yes,Yes,Yes,01-02-2025,High,Solar_Interest
2914,646,SMS,Yes,No,No,01-10-2025,Low,None
2915,633,SMS,No,No,No,01-02-2025,None,None
2916,396,Email,No,No,No,01-01-2025,None,None
2917,697,SMS,Yes,Yes,No,01-10-2025,Medium,None
2918,420,Email,Yes,Yes,No,01-04-2025,Medium,None
2919,144,SMS,Yes,No,No,01-11-2025,Low,None
2920,450,SMS,Yes,Yes,No,01-11-2025,Medium,None
2921,373,Email,Yes,No,No,01-05-2025,Low,None
2922,608,SMS,Yes,No,No,01-04-2025,Low,None
2923,624,Email,Yes,No,No,01-11-2025,Low,None
2924,173,Email,No,No,No,01-02-2025,None,None
2925,775,Email,Yes,No,No,01-06-2025,Low,None
2926,935,Email,Yes,Yes,No,01-09-2025,Medium,None
2927,385,Email,Yes,No,No,01-07-2025,Low,None
2928,458,Email,No,No,No,01-05-2025,None,None
2929,380,SMS,No,No,No,01-06-2025,None,None
2930,589,SMS,Yes,No,No,01-06-2025,Low,None
2931,55,Email,No,No,No,01-05-2025,None,None
2932,560,SMS,No,No,No,01-09-2025,None,None
2933,551,SMS,Yes,No,No,01-03-2025,Low,None
2934,989,SMS,No,No,No,01-07-2025,None,None
2935,237,Email,No,No,No,01-10-2025,None,None
2936,739,Email,No,No,No,01-07-2025,None,None
2937,817,SMS,Yes,Yes,Yes,01-01-2025,High,Smart_Meter
2938,342,SMS,Yes,No,No,01-07-2025,Low,None
2939,268,SMS,Yes,No,No,01-03-2025,Low,None
2940,162,Email,Yes,Yes,No,01-01-2025,Medium,None
2941,583,SMS,No,No,No,01-06-2025,None,None
2942,496,SMS,Yes,No,No,01-07-2025,Low,None
2943,368,SMS,Yes,No,No,01-02-2025,Low,None
2944,911,SMS,Yes,Yes,No,01-08-2025,Medium,None
2945,204,Email,No,No,No,01-08-2025,None,None
2946,675,SMS,Yes,No,No,01-07-2025,Low,None
2947,478,Email,No,No,No,01-02-2025,None,None
2948,536,Email,Yes,No,No,01-10-2025,Low,None
2949,603,SMS,Yes,Yes,Yes,01-09-2025,High,Smart_Meter
2950,165,Email,Yes,Yes,No,01-09-2025,Medium,None
2951,397,Email,Yes,No,No,01-09-2025,Low,None
2952,514,SMS,Yes,Yes,No,01-09-2025,Medium,None
2953,408,Email,Yes,Yes,Yes,01-12-2025,High,Solar_Interest
2954,50,SMS,Yes,Yes,No,01-05-2025,Medium,None
2955,786,Email,Yes,No,No,01-12-2025,Low,None
2956,691,SMS,Yes,No,No,01-06-2025,Low,None
2957,522,Email,No,No,No,01-06-2025,None,None
2958,958,SMS,No,No,No,01-05-2025,None,None
2959,719,Email,Yes,Yes,No,01-01-2025,Medium,None
2960,836,Email,Yes,Yes,No,01-04-2025,Medium,None
2961,683,Email,Yes,No,No,01-08-2025,Low,None
2962,158,Email,No,No,No,01-12-2025,None,None
2963,157,Email,Yes,Yes,No,01-06-2025,Medium,None
2964,648,SMS,Yes,Yes,No,01-11-2025,Medium,None
2965,309,SMS,No,No,No,01-10-2025,None,None
