Ticket_ID,Customer_ID,Issue_Type,Priority,Status,Created_Date,Closed_Date,Resolution_Time_Days,Escalated_Flag,Ticket_Channel
1837,1000,General Query,Medium,Open,04-03-2025,,,Yes,Phone
1838,407,Meter Problem,Low,Closed,23-06-2025,27-06-2025,4,Yes,Email
1839,834,Service Outage,Low,Closed,24-08-2026,29-08-2026,5,Yes,Phone
1840,633,Service Outage,Medium,Closed,08-04-2025,09-04-2025,1,No,Phone
1841,327,Billing Issue,Low,Closed,11-02-2023,13-02-2023,2,No,Email
1842,919,Billing Issue,Medium,Open,06-04-2023,,,Yes,Web Form
1843,948,Meter Problem,Low,Open,11-02-2023,,,Yes,Phone
1844,514,Meter Problem,Low,Open,28-07-2026,,,No,Phone
1845,919,Meter Problem,High,Open,01-08-2024,,,Yes,Phone
1846,763,General Query,High,Open,27-03-2026,,,Yes,Phone
1847,855,Payment Issue,High,Open,13-08-2025,,,Yes,Email
1848,462,Meter Problem,High,Closed,13-10-2023,17-10-2023,4,Yes,Email
1849,967,Billing Issue,High,Open,06-08-2024,,,Yes,Phone
1850,458,Payment Issue,High,Open,22-11-2025,,,Yes,Email
1851,660,Billing Issue,Low,Open,28-06-2026,,,No,Web Form
1852,781,General Query,Low,Open,06-08-2026,,,No,Email
1853,899,General Query,Low,Closed,28-06-2026,02-07-2026,4,Yes,Web Form
1854,73,Billing Issue,Low,Closed,01-12-2025,05-12-2025,4,Yes,Web Form
1855,913,Billing Issue,Medium,Closed,05-08-2026,06-08-2026,1,No,Phone
1856,88,Meter Problem,High,Closed,25-04-2025,28-04-2025,3,Yes,Email
1857,25,General Query,High,Open,15-09-2025,,,Yes,Email
1858,542,Service Outage,High,Open,20-02-2023,,,Yes,Web Form
1859,876,Payment Issue,Low,Closed,02-08-2026,04-08-2026,2,No,Phone
1860,364,Service Outage,High,Open,14-10-2023,,,Yes,Email
1861,656,Billing Issue,Low,Closed,26-02-2026,03-03-2026,5,Yes,Phone
1862,29,Service Outage,Medium,Closed,05-02-2024,10-02-2024,5,Yes,Web Form
1863,107,General Query,High,Open,22-12-2023,,,Yes,Phone
1864,401,Service Outage,High,Closed,12-06-2025,17-06-2025,5,Yes,Phone
1865,808,Meter Problem,High,Open,02-01-2026,,,Yes,Email
1866,968,Billing Issue,Low,Closed,04-12-2025,07-12-2025,3,No,Email
1867,835,Service Outage,Medium,Closed,17-07-2025,20-07-2025,3,No,Web Form
1868,234,Service Outage,High,Closed,02-02-2023,04-02-2023,2,Yes,Phone
1869,156,Meter Problem,Medium,Open,14-10-2023,,,Yes,Phone
1870,764,Billing Issue,Low,Closed,19-04-2023,21-04-2023,2,No,Phone
1871,165,Payment Issue,High,Closed,01-07-2025,02-07-2025,1,Yes,Web Form
1872,136,Payment Issue,Medium,Closed,15-10-2025,20-10-2025,5,Yes,Email
1873,775,Service Outage,High,Open,11-03-2025,,,Yes,Phone
1874,257,Payment Issue,High,Open,13-06-2025,,,Yes,Email
1875,703,Billing Issue,Medium,Closed,14-12-2024,15-12-2024,1,No,Email
1876,951,Payment Issue,High,Closed,07-02-2026,09-02-2026,2,Yes,Phone
1877,563,General Query,Medium,Closed,03-05-2023,04-05-2023,1,No,Phone
1878,802,Billing Issue,Medium,Closed,14-09-2023,15-09-2023,1,No,Email
1879,459,Service Outage,Medium,Open,07-01-2024,,,Yes,Phone
1880,350,General Query,Medium,Open,15-06-2025,,,Yes,Phone
1881,840,Payment Issue,Low,Open,03-10-2026,,,No,Email
1882,89,General Query,Medium,Closed,17-01-2026,21-01-2026,4,Yes,Web Form
1883,622,Service Outage,Low,Open,08-04-2026,,,Yes,Phone
1884,680,Billing Issue,Low,Closed,13-08-2024,17-08-2024,4,Yes,Phone
1885,551,Billing Issue,Medium,Open,16-09-2025,,,Yes,Web Form
1886,345,Service Outage,Low,Closed,02-04-2023,04-04-2023,2,No,Phone
1887,136,General Query,Low,Closed,03-09-2024,07-09-2024,4,Yes,Phone
1888,894,General Query,Medium,Closed,14-07-2023,19-07-2023,5,Yes,Email
1889,439,General Query,Low,Closed,23-08-2025,26-08-2025,3,No,Phone
1890,467,Service Outage,High,Closed,28-08-2023,30-08-2023,2,Yes,Email
1891,906,General Query,High,Closed,13-04-2024,14-04-2024,1,Yes,Email
1892,108,Payment Issue,Medium,Closed,07-11-2026,12-11-2026,5,Yes,Email
1893,666,Payment Issue,Low,Closed,20-03-2023,25-03-2023,5,Yes,Email
1894,146,General Query,Low,Open,11-09-2025,,,Yes,Email
1895,263,General Query,High,Open,04-02-2026,,,Yes,Web Form
1896,194,Billing Issue,Medium,Open,10-12-2024,,,Yes,Phone
1897,239,General Query,High,Closed,21-07-2026,24-07-2026,3,Yes,Email
1898,294,General Query,Low,Closed,03-02-2026,07-02-2026,4,Yes,Email
1899,556,Billing Issue,Low,Closed,05-05-2026,06-05-2026,1,No,Web Form
1900,672,General Query,High,Closed,04-07-2025,06-07-2025,2,Yes,Email
1901,85,General Query,Low,Open,24-11-2025,,,Yes,Web Form
1902,945,Payment Issue,Low,Closed,08-09-2024,09-09-2024,1,No,Phone
1903,990,Service Outage,Low,Closed,04-02-2026,06-02-2026,2,No,Phone
1904,685,Billing Issue,High,Closed,13-07-2026,18-07-2026,5,Yes,Phone
1905,171,Payment Issue,Low,Closed,24-07-2025,25-07-2025,1,No,Web Form
1906,197,Payment Issue,High,Open,19-10-2026,,,Yes,Web Form
1907,697,Billing Issue,High,Closed,01-11-2024,02-11-2024,1,Yes,Email
1908,464,Billing Issue,High,Open,08-12-2026,,,Yes,Web Form
1909,45,Payment Issue,Medium,Closed,17-05-2025,21-05-2025,4,Yes,Web Form
1910,206,Meter Problem,High,Open,21-06-2023,,,Yes,Email
1911,852,Billing Issue,Medium,Open,12-05-2026,,,No,Web Form
1912,266,Meter Problem,Low,Closed,16-05-2024,18-05-2024,2,No,Web Form
1913,115,Meter Problem,Low,Open,19-10-2024,,,Yes,Phone
1914,551,Service Outage,Low,Closed,20-03-2024,21-03-2024,1,No,Web Form
1915,939,Service Outage,High,Closed,15-06-2024,20-06-2024,5,Yes,Phone
1916,517,Service Outage,Medium,Open,24-03-2023,,,Yes,Web Form
1917,524,Payment Issue,Low,Closed,19-06-2024,20-06-2024,1,No,Phone
1918,602,Billing Issue,Medium,Closed,21-09-2026,23-09-2026,2,No,Web Form
1919,785,Meter Problem,High,Closed,18-06-2023,19-06-2023,1,Yes,Email
1920,870,Payment Issue,Low,Closed,02-10-2023,07-10-2023,5,Yes,Web Form
1921,485,Service Outage,High,Closed,01-12-2026,04-12-2026,3,Yes,Email
1922,69,Payment Issue,High,Closed,03-10-2026,04-10-2026,1,Yes,Phone
1923,180,Service Outage,High,Closed,27-09-2024,01-10-2024,4,Yes,Web Form
1924,810,General Query,Low,Closed,22-01-2026,24-01-2026,2,No,Phone
1925,831,Meter Problem,High,Closed,26-05-2023,31-05-2023,5,Yes,Web Form
1926,797,Service Outage,High,Closed,09-11-2026,10-11-2026,1,Yes,Web Form
1927,553,Payment Issue,Medium,Open,04-06-2026,,,No,Phone
1928,332,Billing Issue,Low,Open,20-10-2025,,,Yes,Phone
1929,517,Billing Issue,High,Closed,24-01-2024,25-01-2024,1,Yes,Web Form
1930,149,Billing Issue,Low,Open,26-10-2024,,,Yes,Web Form
1931,171,Meter Problem,High,Closed,27-08-2024,31-08-2024,4,Yes,Phone
1932,667,Service Outage,High,Open,15-03-2023,,,Yes,Email
1933,372,Payment Issue,Medium,Closed,05-06-2025,10-06-2025,5,Yes,Web Form
1934,717,Service Outage,Low,Closed,22-05-2025,26-05-2025,4,Yes,Email
1935,803,Service Outage,High,Closed,26-05-2024,30-05-2024,4,Yes,Web Form
1936,344,Service Outage,Medium,Closed,06-12-2026,11-12-2026,5,Yes,Phone
1937,176,Service Outage,Medium,Closed,01-06-2024,06-06-2024,5,Yes,Web Form
1938,351,General Query,Low,Closed,07-10-2023,08-10-2023,1,No,Email
1939,970,Payment Issue,Low,Closed,15-11-2026,20-11-2026,5,Yes,Web Form
1940,48,General Query,Low,Open,04-09-2024,,,Yes,Email
1941,801,Service Outage,Medium,Closed,22-09-2023,23-09-2023,1,No,Phone
1942,680,Billing Issue,High,Open,07-11-2024,,,Yes,Phone
1943,916,Payment Issue,Low,Open,17-04-2024,,,Yes,Phone
1944,445,Service Outage,Medium,Closed,10-03-2023,14-03-2023,4,Yes,Phone
1945,68,Billing Issue,High,Open,25-12-2024,,,Yes,Web Form
1946,809,Service Outage,Medium,Closed,04-08-2024,06-08-2024,2,No,Web Form
1947,961,Payment Issue,High,Closed,04-06-2024,07-06-2024,3,Yes,Phone
1948,870,Billing Issue,High,Open,08-09-2025,,,Yes,Web Form
1949,913,Payment Issue,High,Open,22-07-2025,,,Yes,Web Form
1950,873,Payment Issue,Medium,Open,09-04-2024,,,Yes,Web Form
1951,556,General Query,Low,Closed,27-08-2023,29-08-2023,2,No,Email
1952,899,Meter Problem,High,Closed,12-05-2023,16-05-2023,4,Yes,Email
1953,759,Payment Issue,High,Open,16-06-2023,,,Yes,Email
1954,196,Service Outage,Low,Closed,15-08-2025,19-08-2025,4,Yes,Email
1955,570,Billing Issue,High,Closed,02-08-2024,04-08-2024,2,Yes,Email
1956,689,Meter Problem,Medium,Closed,26-09-2023,28-09-2023,2,No,Email
1957,146,Billing Issue,High,Open,02-09-2024,,,Yes,Email
1958,70,Service Outage,High,Closed,28-08-2023,02-09-2023,5,Yes,Email
1959,370,Meter Problem,Medium,Closed,07-09-2026,08-09-2026,1,No,Phone
1960,714,Billing Issue,High,Open,02-02-2026,,,Yes,Web Form
1961,700,Payment Issue,Medium,Open,28-08-2024,,,Yes,Phone
1962,10,Billing Issue,Medium,Closed,18-12-2023,23-12-2023,5,Yes,Web Form
1963,31,Payment Issue,Medium,Closed,19-01-2024,24-01-2024,5,Yes,Phone
1964,212,Service Outage,High,Closed,14-09-2024,16-09-2024,2,Yes,Email
1965,326,General Query,Low,Open,27-08-2026,,,No,Email
1966,679,General Query,Low,Closed,01-12-2023,04-12-2023,3,No,Web Form
1967,357,Payment Issue,Medium,Open,28-01-2025,,,Yes,Email
1968,182,Payment Issue,Low,Open,23-09-2026,,,No,Web Form
1969,447,General Query,Medium,Closed,28-05-2026,31-05-2026,3,No,Phone
1970,809,Payment Issue,High,Closed,11-12-2026,16-12-2026,5,Yes,Web Form
1971,570,Meter Problem,High,Open,22-03-2025,,,Yes,Web Form
1972,765,Meter Problem,Low,Open,21-07-2026,,,No,Email
1973,118,General Query,High,Closed,14-02-2025,15-02-2025,1,Yes,Phone
1974,636,Billing Issue,High,Open,13-03-2023,,,Yes,Phone
1975,275,General Query,Low,Closed,12-10-2023,16-10-2023,4,Yes,Web Form
1976,723,General Query,High,Open,07-11-2026,,,Yes,Web Form
1977,607,General Query,Low,Closed,03-10-2023,05-10-2023,2,No,Email
1978,760,Payment Issue,Medium,Closed,21-02-2026,26-02-2026,5,Yes,Web Form
1979,663,Meter Problem,High,Open,18-01-2026,,,Yes,Web Form
1980,975,Meter Problem,High,Open,24-07-2023,,,Yes,Phone
1981,370,General Query,High,Closed,11-11-2026,15-11-2026,4,Yes,Email
1982,537,Payment Issue,High,Closed,26-11-2025,27-11-2025,1,Yes,Phone
1983,723,General Query,Low,Closed,18-10-2023,20-10-2023,2,No,Email
1984,511,Payment Issue,Low,Open,15-06-2023,,,Yes,Email
1985,847,Billing Issue,Low,Open,10-03-2024,,,Yes,Web Form
1986,514,Billing Issue,Medium,Closed,10-08-2024,12-08-2024,2,No,Web Form
1987,673,Billing Issue,High,Closed,21-09-2024,24-09-2024,3,Yes,Phone
1988,735,Service Outage,Low,Open,16-11-2025,,,Yes,Phone
1989,540,Billing Issue,Medium,Closed,27-01-2024,31-01-2024,4,Yes,Email
1990,515,Meter Problem,Medium,Closed,25-10-2026,26-10-2026,1,No,Web Form
1991,662,Billing Issue,High,Open,27-04-2024,,,Yes,Email
1992,934,Service Outage,High,Open,03-09-2026,,,Yes,Phone
1993,988,Billing Issue,Medium,Closed,14-06-2023,15-06-2023,1,No,Email
1994,387,General Query,High,Open,11-12-2026,,,Yes,Phone
1995,476,General Query,High,Open,20-09-2024,,,Yes,Email
1996,906,General Query,Medium,Open,26-05-2023,,,Yes,Web Form
1997,405,Payment Issue,Low,Closed,12-05-2026,13-05-2026,1,No,Phone
1998,209,General Query,Medium,Closed,28-02-2023,03-03-2023,3,No,Email
1999,171,Payment Issue,High,Closed,23-04-2023,27-04-2023,4,Yes,Web Form
2000,784,Billing Issue,Medium,Closed,13-02-2025,17-02-2025,4,Yes,Email
